id,square_term,sentiment,text
gp:AOqpTOHg4jkIRxwrWowYHZ4nj82t3PJKMTkvLW_T2k2pfgVq_C4OTOrQRbefLR1Oxeix7p_uUpQT3M0NAg4ObA,0,positive,"App até interessante, mas deveria ter o campo para excluir a conta. No PC até existe a informação de que forma nenhuma será possível excluir o cadastro realizado. Isso é um ABSURDO!"
gp:AOqpTOHzH1-XIR1Df7Enm5I01-KMSWm6ohBtGeyTGdVrf44iywutnz9D9y_pR_n2PY3UNod6zm5UbScTjG5JdA,0,neutral,Não entra só dá inválido você faz tudo e não vai 😡
gp:AOqpTOHwznlfaqsm_S2dSTppnI9gEOxDYPWTTSJIvLyeKN6TV6jV73tRXldvWHtkGazQ0Q9TISq6iSXxdx2Ueg,0,positive,Muito importante pra mim
gp:AOqpTOHt5v-pXskOGWJJzlXmsv4t-iwCzyUK47FWzkRvCS--yyJWVPX1EMe2peqX72h9Kv798svh5fOxU9OVBg,0,negative,"Péssima , horrível. Não consigo recuperar minha senha nem o e-mail. Quando coloco pra recuperar aparece dados desconhecidos. Isso é muita irresponsabilidade, vcs estão cada vez mais prejudicando os estudantes, cada vez mais complicações . 😤😤😡"
gp:AOqpTOHEFWC4dDGd1v6KComvjME6P7wComIwEJqNSVcrrcZrlLmVXhVYbcW3SRkSXU1Gw3AQufzxvbcovHBo5Q,0,neutral,"Esqueci minha senha e quando eles mandam o códico de verificação , eu saio pra ver e qd volto , o aplicativo volta no início.Tambem quando tento pela autentificação de face o aplicativo nao me reconhece,por favor arrume isso."
gp:AOqpTOGeoH5Ek6vAxA-Q6eBmZv-wHZvQ6-oD6OvWP2kQIgNRh0u9nkRkSaYB1e_ceBJMrTy-vpdDp8cL6tAgVQ,0,negative,"Não funciona, não consigo recuperar minha senha, falta abas! Não consigo acessar, muito ruim, péssimo. 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎."
gp:AOqpTOGVPUYpJwUpCO2k0jG62XHUpokFp-xTaqzqP4UHsQ9M6ugcXUYT1oxY5msZ-xmpUo3cLdskGvwOpPS3EQ,0,positive,"Tenho direito ao beneficio Emergencial ,fiz o cadastro nesse site e no caixa tem, fui ao banco 3 vezes e não consta nada em meu CPF, o que devo fazer para receber já que a empresa esta alegando que não pode fazer mais nada."
gp:AOqpTOEp8jG3Iamga_823Aljmlro4AcMfNPV4s0Hru2snH_1Fb2LNGdcZ26SIdcZ6JVV2gLLfQjQPkH010LTGw,0,negative,Péssimo péssimo
gp:AOqpTOFuPelkbMVBrsnhcewy4SV75qsBtsH0i2wG9jwf0aynpMdl8tJMwZA96mCpvrUmOzxzXMHp5jc7erhg-A,0,negative,"Muito ruim, deveriam ter vergonha de colocar um app nessas condições, sem informações, pura perda de tempo. É uma brincadeira que fazem com os usuários. Sinto muito mas é um verdadeiro lixo."
gp:AOqpTOHlgRDsHhfzCstrmdu2lBpXyK7nfAshNDaiV34XdX-dz0FZQRLvDaEcqH-8Mp4CqkOUk9WzY0HQHioKcg,0,positive,Esse app e muito bom
gp:AOqpTOFrWA_kYRQRuvt6eWTZZfSP6_ZrSIQn0LhAn5xkpLyV08UlUYndI-Gk7bAiuzPXzr-GUIA2V_hu0p6nXA,0,negative,Difícil de usar!
gp:AOqpTOEmZHgmcSLbwOEsGgitmW-_hFxPbpWmVMlJcYk6X3cR6yPv7tSTYFvs1YzPQdqllk2det2Txz9MwXL3Pg,0,negative,"Péssimo e inútil, pois pede para fazer vários movimentos mas nunca me reconhece e não me deixa ter acesso ao aplicativo."
gp:AOqpTOGAIY0mnV3o3j6QaZFh40ANltHv4wrLFPP9_Dsqp3weOaNRPQCPfy2byOYLPKfQF3ZwknZVWzHTnb_ykA,0,neutral,"Não consigo me cadastrar. Coloco o CPF e diz que foi detectado inconsistência nós meus dados cadastrais na base de CPF. Única informação que coloquei foi o CPF, qual a inconsistência ?"
gp:AOqpTOGVA7KpTiwf1YvJzc4qGeP7q4vSGfQFzKL0-znDcV1i2p-Oa3HgORr_dNd4XOTL_74X3FQ0DvBW4SJOOA,0,positive,"Fiz o meu cadastro no App cpf digital no dia 07/junho/2020 com êxito.Mas quando tento acessar os apps""cnh digital do Detran RJ"" e ""meu Gov BR"" ñ tenho êxito,a seguinte informação ""senha e/ou cpf inválido""com a mesma senha do cpf digital que consigo acessar normalmente."
gp:AOqpTOEHANU4M0nJ54MH8BSnAWG9Dw8c8xrb2GvjxNXjAYHpHKmTr0SxZxh7jUaEEK2aLT8GKg7lYyNkTAbfcw,0,positive,Deveria ter mais praticidade. Clareza.
gp:AOqpTOEUAN2bKvR1KvKzXxNm9obuz2bNV-GwAIsiZvGr9kwQXxHLq6OB9-NkJznCudorHUtwifHUnzgc7HahXA,0,neutral,Não consegui... Tive que tirar e colocar os óculos várias vezes
gp:AOqpTOGzngqxLQBhX_swTHxmvgpasakAf8QFVh7HGz_eCWkEPrzqlnSxxjIO743VUF0SUat712z78t5ok857Dw,0,neutral,Não estou conseguindo fazer a prova de vida acaba o tempo ea Câmara não capita os movimentos do meu rosto. É uma ............tinha que ter outro jeito .....
gp:AOqpTOFbmYe9GuGJszWBSae1sCoAC-FNBE0C0UdGLAXt-KaQvcJ_KXG8SqFNzKqgRo2LJc-yW0JcxQzEtbIyVQ,0,neutral,"Depois que coloco a data de emissão da cnh, o botao de ""ir meu gov"" está off."
gp:AOqpTOHFscwbNRwZVTEeU4vER3KpZPDNORyowaQ5FfdbpXsUSLB_xC8nprDBqTitT04PhylooEa9edzgaI8V0A,0,positive,Impossível recuperar senha por esse App ou fazer recadastramento! Super insatisfeita!!!!
gp:AOqpTOEEGLjGV-OcR_EFGDCrfdeLLcB_xRxbeFUUUJ1RITHIK8AB--A0HmnmDqwBygqNMUlFts-AUFX7AYQXnw,0,positive,O aplicativo precisa ser melhorado.
gp:AOqpTOFBF2lCUOTYGHqghXrgGQlLoNA1dQ4eizUsQOq6EFzgRDcFXKrZ6Aa1VxEawwdQuFB-yiEkB1jRALhA5Q,1,negative,"Estou tentando finalizar o meu cadastro porém não estou conseguindo devido a biometria.. já tirei fotos de todas as maneiras possíveis e nenhum resultado, a foto sempre fica de má qualidade (escura), fui pelo aplicativo do meu celular usei a mesma câmera a foto sai nítida. Aguardo resposta..."
gp:AOqpTOFYBofGmjlgGeil_OHnryzbS2JOs1Cv5r0BhEMVDlh2jqN9PN0pvnOK4My0o0ITfWa7BY0TM1cqUgKFmg,1,negative,"Eu não consigo acessar nenhuma plataforma do governo por causa da senha, no entanto tento recuperar a senha não consigo, simplesmente os orgãos públicos estão paralisados e não tem como nem dar entrada em benificios como Seguro Desemprego, está um caos o atendimento online, presencial , atendimento 135 e 158. Brasil parou!!!"
gp:AOqpTOFLKvIhD3cn3CiwYEIK9G9yro_UP6XCNopY98VSt3l_EiLo_m8d8eOwst6SVXm90dC8GK4Ojisa1CFtJQ,1,neutral,Um lixo não funciona
gp:AOqpTOGS9FtLbh7fALLAcgtYysKRwuSS2sidPk_ZVLV35FvapcbaBAYvN849oX-M15alrpCi772hNUuNuTHa7A,1,negative,"A senha que eu uso pra entrar nos aplicativos não serve mais, diz que está errada mas eu nem alterei senha alguma, pqp pior é saber que não existe nenhuma forma de recuperar a senha que funcione, que governinho bagunçado."
gp:AOqpTOFHUPP_DgQVJkGMqGKHOd-M1GEB79re3K3PCnXnVUAaHAnpJJ-a_KddcubImV0K9RVGOsOkwU0avFpGUQ,1,negative,Aplicativo da erro ao abrir e fecha Nao consigo acessar o app.
gp:AOqpTOFz-fqmswPLTLJ6_u4gsU_7ZMTcWVGTWUs8aso2mfkn--4nLrXRmvz2gE9Z_WCCsp128SNi00NXBtd1jA,1,positive,"Olá. Estava tentando ajudar uma amiga.Ela lembra da senha.Mas não consegue entrar.Na parte de recuperar a senha só aparece pelo Banco,INSS,validação pela CNH...nenhum que ela tenha como. Email e celular não aparecem. A inscrição termina hoje. Como auxiliam nisso??"
gp:AOqpTOH3EAip_FU1OUtWmSUlZlRDfefcj446nW_IeORBA69IQ90tgTAIBpTfDYzs8W9-IBpIFMa_C-iao9CQ3g,0,positive,"Bom, alguém está utilizando o meu CPF nesse sistema, outra pessoa fez o cadastro, porque não tenho feito o cadastro no gov.br, e quando coloco na opção ""esqueci minha senha"" esta o número de outra pessoa, e quando tentei me inscrever no Enem, fala que já sou inscrito, e não tenho feito a inscrição. O que fazer? Poderiam me responder, por favor."
gp:AOqpTOHQjRD0317oYR9rxY0zdSkZnsDipegvQhd-_-OtIw86gbEkjS6hbY6LT2lPbY2V1fM_Z8F2g9u9YazCBg,1,negative,Horrível nunca vir um aplicativo ou site não ter a possibilidade de recuperação de senha affff nunca vir tanta dificuldade....
gp:AOqpTOFxojIos2KDTyzm_3I5gMcxGjV91r9VLrsH5Qf5KKi0-ngIZCeZHg7WGXYzbni0ldTO3fUaPdEA5Fx8EQ,1,negative,"É sério mesmo, esse App só tem isso? Meu nome, CPF, uma foto que não pode ser alterada, e um QR code! Vejo que a maioria só reclama de recuperação de senha! Isso qualquer um consegue fazer, acessando diretamente o Google Chrome, permita salvar senha, e ninguém precisa ter um notebook pra recuperar senha, e se isso for necessário, acesse diretamente o gov.br clique em esqueci minha senha. App totalmente sem utilidade, ou outras funções, não faz nenhum sentido instalar."
gp:AOqpTOHJ9WaeYQxkGk5DhlqIm27O_705SQCzOVjl1X9ZtK55oJvhPPC7jsb3l7OwfTsCz3d2IATgjOXUl4nKCA,0,negative,Péssimo app!
gp:AOqpTOGny9LdilMaXywGDJRUavUYZcV2QXVFF5vimmyymWNDpK3mfh_zwcePaewznzSK255j9y6BwzyEATMiWw,1,negative,"Horrível! Não estou conseguindo fazer o meu login, pois diz que o meu CPF já está cadastrado e quando eu coloco "" esqueci minha senha"" aparece um número de telefone que eu nunca vi na vida. Já tentei de todos os modos mudar e até agora nada, eu preciso ter acesso pra poder acompanhar a minha inscrição do Enem."
gp:AOqpTOFhEnEEq3HLbp7J-QgtDp5Ls4ARktHa4pdmSCSoodV6tCvHE-UREFddWasVL4HHQ38o3NylBuN5H0VAHA,1,negative,"Estou tendo dificuldades com a plataforma. Preciso com URGÊNCIA enviar um e-mail para corrigir alguns erros para solicitar meu seguro desemprego, mas não me atendem. Qual é o e-mail que posso entrar em contato?"
gp:AOqpTOFDvQmM-OpcJGWrw66LYthUWRU1gSYOmyH18UgCWDkL9WQvPY3pkrYoTDfg4pTKhkVRl1_DHkQAFNLtnw,1,negative,A foto não foi aceita pelo site.
gp:AOqpTOG-_wHwb3FqgujW-JuaezVTvYzZMgrb3HBqXA9RDGHwxSCsJ_zJOTzkFjis9jroUshPlW2urIXL9anR6g,0,negative,"Quero saber como eu tenho cadastro sendo que nunca nem entrei nesse negócio App horrível não estou conseguindo fazer nada, quero falar com responsável como faço?"
gp:AOqpTOHicZJlKSy5QJVGAALNNFiEaRbneLARo3IcfWDAuBxaXSWnUZTQUzYSJMDolLgnzAMnytDWHFAsCbWcXA,1,positive,"A ideia do app é ótima. Porém, ele não funciona plenamente. Já foi feita reclamação e as soluções dadas não são passíveis de realizar. Uma, porque validar por foto é só para quem tem CNH e as opções de recuperar senha por e-mail ou por SMS simplesmente NÃO EXISTEM. Elas NÃO SÃO VISÍVEIS aos usuários tanto por app como por browser. Ajeiteeem isso!!! Não é possível esse tipo de coisa em pleno 2020."
gp:AOqpTOEiuomfcqaWs8rbksc64tr4VEZ4NzhRdiGE0PKkMm4yex-xNEJ-vJ7g2eylWFaaP_56e46ZpG5vPHXoHg,1,neutral,não cadastra sem validação facial e não funciona validação facial
gp:AOqpTOELOSYg7N7_8WYDvb7VObkwLmv0heObI1Z7OESAB6pB83nX5v9gKfVAVUw3dbSiwuW1_6-KDN2O9crR-g,1,neutral,"Fala que não lê biometria. Que é inválida, desisto! Lixo de app!!!"
gp:AOqpTOEGq9G9Q-Kp-5KCFyZdUNkS63p8Vur5UmkHyTgLW7AK_xNJMpxA6EAA7sKvPwtJuJg9GbDSfN1ya9rvRA,0,positive,Bom
gp:AOqpTOGoc5fLSiSsVxRVVJWBF-KudMxpTQlxm37lhQNX3T3B5-tijC8QS2uzb78pVjIndpkI9gnnmX2Rvh6L7Q,0,negative,O aplicativo não tem a opção de recuperar a senha via SMS ou e-mail. E ainda acaba prejudicando muita gente que precisa MUITO para resolver essa situação. Ainda mais para se saber se está tudo certo referente ao ENEM
gp:AOqpTOHJANqRekxQnEgTH-ASLjNCedF9gEfZO94gJP0efrc_DGIq3WVHnKNz2InUDtjr7L3WPQeM_hGJ7W5PzA,1,positive,"O aplicativo seria ultil se funcionasse. Reconhecimento facial para validação? Precisamos evoluir um pouco mais o sistema não acham? E ainda colocam unico documento para cadastro e recuperação CNH?? Amigos não é todo mundo que dispõe de R$3,000 para se habilitar. Se poupe e nos poupe da hipocrisia de vocês de achar que estamos em um país de 1° mundo, simplifique e ajude-nos como se deve."
gp:AOqpTOFNNzsHIUmY2UNJIS_m7TkSaOO18wW4UbFLm7ZXJOOl8EPp9DhnR8CzARrECuJpLId2GmqnYJRtkDEtzg,0,negative,"EU NAO CONSIGO DE JEITO NENHUM, me cadastrar, por que diz que já sou cadastrado sendo que nunca me cadastrei! EU PRECISO ter acesso a Página do Participante do Enem para mim gerar o boleto e finalizar minha inscrição, se não eu não consigo fazer o Enem. O FAQ não presta pra nada, recupar senha, conta muito menos! E ainda dizem que não precisar tem conta para acessar, mas o mesmo pede para ter uma conta para acessar. Preciso que concertem isso logo. Governo INÚTIL ao cidadão!"
gp:AOqpTOEN8SBY7j47hIvUgT9wMj_T2MDxHoOGEraTsBEJ_r5dOc51GVWr0bzdjzJ7WBUhv_ovjYsChFXOFtv5Rw,1,neutral,Péssimo não recebi ainda é não sei o por que só diz fora tente mais tarde ou com 24 horas quando aparece diz dados divergentes mais não diz o que e até agora não recebi
gp:AOqpTOFt14u5lreBZbC8CGXQB73YgEODKSEujstnfZHMrT_ik6JVi1oZMyl5O8K7JQiiY02D1oUj8VSZqg6Nqg,0,negative,Horrível o aplicativo !!!!!
gp:AOqpTOFqfNPDIyOpgupaagJcHVan7tMITIKcQuYFl7dPSzb9PcHlGcv6u-v43kC7PNmPfHqREpuODl1zYqP2zw,0,negative,"Horrível... Fiz a inscrição com os dados todos certos, porém não consigo acessar com a minha senha e quando vou alterar a senha o código vai para um outro número que não é o meu."
gp:AOqpTOGsZGZ41pVWWBHLkn0Y8FROU3HcyqxbD3EoYaiHoep622opGGNIbuYd9CPB8_PDPuXIpmeQVPwPcxZpOw,1,positive,Estou a 3 dias tentando recuperar a senha e nada . To aguardando o sms que nunca chega. Da pra simplificar a vida tornando as coisas mais fáceis... já tentei todas as minhas senhas possíveis nem uma entra.
gp:AOqpTOGuA7H6LHD5lmTDRLQ0V6m_Ora5NFOznljjVoWWr04JruXMK67EE9M9vUkPHtU0UlBkkzS_hh2PdgvQ6w,1,positive,"Este aplicativo era bom, mas no momento nunca a pessoa consegue recupera a senha e ainda a gente envia sms para gerar código sendo que nunca o código chega, dêem mais uma atenção a este app para que mais pessoas possam ter acesso, da mesma forma é o reconhecimento facial que a pessoa passa uma tarde piscando os olhos e sorrindo e não da certo, dono do aplicativo agiliza esta situação. Muito difícil isso e quantas pessoas precisando usar."
gp:AOqpTOEce9JmoYYUlBmBLmyytXcqr-5FJ_CIEWS2A_5RJhiby-2XCVSBBn4H7JsvVSWKEpXMOefMI8wCuHo66w,1,positive,Ótimo app. Consigo usar tranquilamente.
gp:AOqpTOEQTgOSA179R5OiZUYURL22wzODAXmUSkpc0S_VHuuJBLbrPGKHwJmbN9VOJV0lIHWVzNla4hEJVCwcIg,0,positive,"Gente do céu!! O email e número de telefone cadastrado no meu cadastro do Gov.br não são meus. O CPF sim, mas os relatados acima não. Eu nem sabia que já estava cadastrada. Tentei recuperar a senha, mas não tenho conta no BB, e aqueles negócio de certificados digitais em nuvem eu nem sei o que é. E nem CNH eu tenho. Tá burocrático e por favor eu quero recuperar minha senha. Pq não deixam uma opção livre de adicionar um novo número ou email pra receber código???? Eu quero uma senha nova!"
gp:AOqpTOEdrmhiuISpjJEwWROMGHiOLiGR1J8Be256kNbzGD6z7Y3NxGY1Vmd-V_riativjv8SeHpKPobzilzWag,1,positive,"Não consigo acessar minha, conta quando tento entrar aparece dados que não são meus, como número de telefone celular e contas de banco!"
gp:AOqpTOE0Uw4lWL8MatIOv5Hh4RG9mlq20uorKH-B_9Id_8xzVlFcEd4KeqD0qKDEbSe057rst4AnxmFW7l4RAw,0,negative,Nao serve para nada...
gp:AOqpTOGnkXLLOWjkJweZqFqywJBjjpuN_GOOxOOAzDURDcKNDsuEzNYgIDg_WmoJYPI1KrYFNqc84r0li4DDtg,1,negative,"Eu fiz meu cadastro . Mas esqueci a senha quando vou tentar recuperar meus dados estão errados .e-mail, senha . Já tentei de todas as formas . Não sei oque fazer"
gp:AOqpTOGmENzIZvZ2cIQFbKDQsu8-3WQkYzd9ERE0CglbkLlAK9BCAt-CDfJTNK5Hrd0QnQsT-Mu640WRErxTtg,1,positive,Muito bom e esclarecedor.
gp:AOqpTOFDeRsuS8eKloBRWVOdgHe_jyRpM4yvwjuo-6DFx5u0tMvyw6O5N4E9xn_lP184KrCezxepFStfrlMVTQ,0,neutral,"Tentei me cadastra, mas fala que já possui cadastro e eu mesmo não fiz"
gp:AOqpTOFo9tbe2zrjE2dRJzGlwm9tShOLPs_-fZsl2IBXfNHSd9kqoQIkHytxMuGgVzdi-PL8WH92xmmJi8bGKg,1,negative,O App só da erro quando eu envio a foto aparece o X EM VERMELHO!! COMO VOU FINALIZAR A INSCRIÇÃO E TER ACESSO A MINHA CONTA? AFFF
gp:AOqpTOFb9Lf5BFRKW63x8lcRBQTy_UCcmgYIJoGeM6hj4PUhx2_x8wpln-DtFo1kJ1yw03JpmdpBT9s4Gyy_7g,1,neutral,"Não consigo acessar a conta. Não lembro a senha, ja peguei o código de acesso no internet banking da Caixa e mesmo assim não consigo concluir minha inscrição do Enem."
gp:AOqpTOGIex_f1I4OSOF3iBUHvkPjeoaUHcrwYyDhB7jH_Md6nqmaEbaEMMhuSDtnElv3LcvSBbp9Re5TxAfV0w,0,neutral,GABRIELVITOR DOS SANTOS
gp:AOqpTOGmUYMRKVanxRoplypllI0IzKshaiXj8EO8r4NZrj-XIPV5DpvoRWwVqGPzV_2vNgaW3C78z7YXff-QIw,1,negative,"Qual a utlilidade desse aplicativo ??? Não tem função alguma, esse ano de 2020 está em off, nada funciona desses aplicativos do Governo, assim como o Governo também não funciona muito bem."
gp:AOqpTOG30FdRFFZIgs7UD3Ed_IY6cI3cb16MFPWjVwE6LgwMYSKj6-VFb-ryyLGy3rHV9-M26V6pz8cl32B-hg,0,positive,Muito bom.
gp:AOqpTOEsuLoWbMmH1wbiyW1ATiBuRo4ghB0VxmOM8UeVN-d13LKuuGzzfLEPqE09MmMoOXoHzmFIhMloPcmvfA,0,negative,"PESSIMO APP!! Como assim tu vai tentar te cadastrar e já utilizaram teu CPF para criar uma conta e já está sendo utilizado? Com email e telefones que não são meus. Preciso do boleto do enem, fora que pra recuperar senha é totalmente horrível não ter uma opção decente pra isso. E não quero resposta AUTOMATICA!!!"
gp:AOqpTOHsBaqKlD-MTnMBUh6vUu99slOYj4jRjqxBhXQdEj9gWNs4fzOm7oNookIeOdqN0H6jnGZBGy0zVu-BlA,0,positive,"Quero saber como faço para recuperar minha senha , não tem a alternativa de email por que??"
gp:AOqpTOEMRjNKjNzTeV5nY-MkmCeeWukO0oHfLNlquZWcu0YjeDHh5U8lYHj-3PdJEajKPgngcuL3BcO9L5Uhag,0,negative,"Perdi a senha e meu chip foi bloqueado, nao tenho cnh e nem conta em banco. Ficou impossivel recuperar meu acesso"
gp:AOqpTOHG7r6EW4D4yxIRHMr38bzcpNGuMNqigxnhgoqh5B1oLtPJocF7FWdpn9JuaCSefETnG2EZhhUUYMmiag,1,negative,"Aplicativo só trava impossibilitando de fazer consultas.Quando está no menu principal só diz dados confrontados, não deixando vc atualizar ou cadastrar se."
gp:AOqpTOF2QbZenVuoW0keEAiSXsEhlXbtgzjLfYC_GHdUvpcRaOY6udyWu3TK-4Vv-PcPjlvGpi_b1Jo2nRKtQg,1,neutral,"Não consigo cadastrar, pois pede uma senha temporária que não tenho acesso, estou tentando a dias mais não consigo!"
gp:AOqpTOG3pXgQVXpkKe3cvXUZrIR_OEtsPQehWM9Y-16k-fwbu1--UJ_kjUb4eFdnYZZm9MROEybw1eRPYpXp9Q,1,negative,Nao comsigo recuperar minha senha Quando vou fazer o cadastro fala que eu ja tenho mas eu nuca fiz Pesso esse app E eu presisso dar emtrada no seuguro desemprego
gp:AOqpTOHhhSiqR63yjImrK2Jxda0YjDX0Jpuo_ytd5lW7HYIf7PlEaE8yoSh1i8qOp1CFFWhByzS-eYijRW_Daw,1,neutral,"Fiz a validação facial, pois tenho a CNH Digital! Espetacular!!!"
gp:AOqpTOEDWCNosi9oQ9IFevsHnmIEYOANdrW-4KOV2G3oG1jffHLwv83EOqtuQrk3jfp3hxaA9uBppSBn-feJTg,0,positive,BOM
gp:AOqpTOHpe9sLbYAplnzZsxpTgZwSR_LAloenwkdu41nJY1FGu4MtwTY6evYUxatx0bLqSlN2TuhRtUq_6ajj7Q,0,neutral,Ruim
gp:AOqpTOHKWdYbE6YPtAoofHXg7il5MeL24FaWBfaB_1-PIHfsAkhQ2M9k6vt7G6PLcnu2P3EWq976M-NtcSoNJw,1,negative,"Pessimo, preciso acompanhar meu acordo com a empresa, mas quando tento realizar MEU PRIMEIRO CADASTRO informa que eu já possuo, porém quando solicito alteração de senha NENHUM DOS DADOS informados são meus, é de números totalmente estranhos com cód de área de SP sendo que moro no RS! LAMENTÁVEL, sendo que preciso saber exatamente e necessito do auxílio acordado. Uma fraude, utilizando indevidamente meus dados SEM MINHA AUTORIZAÇÃO. MAIS UMA FRAUDE BRASILEIRA."
gp:AOqpTOGEeUR05HdaP46Hn4upgE2OkKwVR2u2BVeT_Wa6V9ZDvgnIPIVs8VgIooY-DlBM5peOSOafCnH_CVqDRA,1,positive,"Tenho acompanhar, minha solicitação de inserção no Enem como vou saber se foi aprovado a inserção. diz que e obrigatório no site!"
gp:AOqpTOEJ-tdSvp09Dvg3_81aTiDuhPPW9RKp5RtmAjc4icCeWs9sZOl5tnr0bIxZGBmk2ba3Im_qAoitBFuJHQ,0,positive,Ok
gp:AOqpTOGFGNweLaizWbygNoTl8q0umCuEYaEhdKFtGkZ5mg68hneJIQut86NKLmMfHMy5EIxhT8zwtls8gUIVQQ,1,neutral,Não consigo nem acessar
gp:AOqpTOGImCczSsjL6PPv3CQE1cd3uOfp2asiTR7qD6RJh1KgWDqdegj_-mBuMw8BD6m98bjc6qEbatoDZY7S3Q,0,neutral,Complicado
gp:AOqpTOFO7trdZfuXhCFzoFlk9eqvCveTgFpe-OIkKbaLIpLoCPPyeDwO06p5AHEpcnSrV52CPz9lvP9iA2sRJg,0,positive,"Para quem tem problemas em login por seus dados estarem incorretos (e-mail e telefone), entre em contato com o despachante que vc realizou algum serviço e solicite essas informações. Espero ter ajudado."
gp:AOqpTOH2A-rPIkYBYsCa-90rTTix9mWnTH0h404iXC15OfhHdw3rvUUZmxqEPveD_OhgnLvgY9UyM5tGXicHxg,1,positive,"Está sendo uma experiência terrível,preciso desse cadastro pro Enem e ele pede uma senha na qual não consigo nem sequer redefini-la. Por favor me ajudem"
gp:AOqpTOGs0J56Mo3aopVCTW7wG-If6EVDcbP8aOC6Ej9jYZE8nuypw8FqxxfhjplJNfTUMCb1ve-cLcYbGS4YCA,1,negative,"Entrei no cadastroacesso.gov.br/recuperarcadastro como informado, não funciona! Não aparece nenhum caminho!"
gp:AOqpTOHISQliTncb0li30fPbiBkXGSduyMyRK_2Tf6TPpVecIa6SzKSm9qRvNKs8hY3Sas20boLayi8G315Qew,1,neutral,"Tento entrar e diz que já tenho uma conta, sendo que nunca fiz essa conta e pra trocar a senha não aparece a opção por email e nem nada, como fica agora??"
gp:AOqpTOFizpAuB_TurssGits2nqrjzVuYLbBc7RXn13TvO9IZ4XGO-rtThus4g6ZN6tRUYvR3jpnDlLkdeygY8A,1,negative,"App horrível!!!!! Não estou conseguindo ter acesso a página do participante para IMPRIMIR O BOLETO DO ENEM. Tentei todos os links que foi citados nos comentários e NADA. Poderia indicar um EMAIL OU TELEFONE VÁLIDO é que aceitasse ligação de celular, pois não sou obrigada ter telefone fixo .Por favor me de um suporte que funcione senão não conseguirei realizar o enem esse ano e o tempo já está se expirando né. Caso contrário deixam o a página do participante do jeito que era antes !"
gp:AOqpTOG6oGcynHytcVolZAj8HmG87O1Hk5OZC2olKb96gvN_GrqZwl9_xd4Pt_Ck66yrxvJ8gLDjqth9rLy9nw,1,negative,Horrível.. Não consigo cadastrar . Fala que já existe cadastro mas quem fez?... Número 158 péssimo Não consigo falar só tem gravação e cai a ligação. Poupa tempo fechado como faço para solicitar seguro desemprego?
gp:AOqpTOFdntacI7GsOvIhUb3rJ-aq-8G5JnBYeR6cGntBX5aP6Ax_dE4A9LGT8kmHy3dvhRpB8e2BlnlVys0LTw,1,negative,"Péssimo. Já tenho o cadastro fiz o reconhecimento facial, e no final alega que ñ tenho biometria cadastrada. Eu ñ tenho CNH, como faço ? Já é a segunda vez que mudam o dia do meu pagamento do auxílio emergêncial e dessa vez ñ tem data e ñ te com quem falar. Gostaria de uma solução. Preciso com urgência dessa liberação."
gp:AOqpTOHglEcOi3nXi8h5gFnx4Q2075RP1f3WcH7a3SrmOyBAYAtj12Z7teIUvdoXyUXQ_F_jNVca7MJq_3RVKA,1,negative,Diz que já tenho cadastro e quando tento entrar com a senha diz que está incorreta. Não tem como recuperar senha no App.
gp:AOqpTOFJHn8vK3c0PcP4nQyInRD4SuOt2F5CN3zzqiV4Ax1yrwwgS-hauie_Pq3eQ83YxH9PEjuq3zzrfedOtw,1,neutral,"Nao estou conseguindo de forma alguma recuperar a senha, ja tentei de todas as formas, como faço para poder ter trocar a senha?? Complicado demais."
gp:AOqpTOGtlxND9y9yG4u0vI9aeAKGY05gb2cZaNN9Xws5DTmCPQ4nuWZhU5WBlUIXbXUoLEFFVypSaOSdHCjabQ,0,negative,"Péssimo,sempre que tento entrar não dá certo."
gp:AOqpTOEP1KgtyMWxC4ohZNX-_p0NA53qzn-TLRI4GdjctPZKbyox_vWs6P9oqKMm3HrwocATtAtxGF-mz9PQJA,0,negative,Ultrajante. Nem funciona.
gp:AOqpTOEBo8s1O1iIwjOSc8e9pW2BOXFZmolfkBIb7JoRBgSiq_3KY8egMLdj1IlJ5-XQuTWOLtJ6Ypyt_uW1vA,1,negative,"Fui cadastrar com meu CPF e disse que já tenho conta, aí fui entrar com o mesmo e nenhuma senha que coloquei deu certo, mas também não consigo mudar a senha nem nada. Nunca me cadastrei mas o app diz que sim, agora minha inscrição no enem será prejudicada pelo próprio governo"
gp:AOqpTOEU7jInVHTYtMvnBHZ8jQLkf7NmwB9SoeoNrY7_FBrdGn3K0bUG55kv6knJYP0HvhsjhACn5exv4dAZuw,1,neutral,App mal planejado. Sem estrutura
