Date,ID,Score,Text,User Name,Version,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,is_usability,is_classified,tam_comentario,col,count_col
2020-05-08,gp:AOqpTOF7MWMYOTMEIaa0O_QTLhPIgrJ3PniHdTr37i4raYYrmxmzcC7AUEKQ6f2pS7B-jUbww9vafA3fw9Dk2A,1.0,Horrivel,Eliene Carvalho,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,,
2020-05-08,gp:AOqpTOFAitCUC0nBFXYNhldlYQTVHismpBhQPDVfpGKBiOzWq1y9f-vju-MRQ5tzDG3fb0M0x0mza7vHpaoJgg,1.0,Horrível,DILZA MARIA,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,,
2020-07-06,gp:AOqpTOHEkFpeEMS5jh7li6sl689ytCEuvy0clRqWkpSbGJQYO3ORLoDr0kisae1E2fi9Ai2Bmv64sk_VrxyJfA,5.0,Muito bom,Joao Guilherme Da Silva Silva,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-07-02,gp:AOqpTOGFTxr6rtZ0NwLGGJ5_JgGXtIxMSURDv-I7JOqk5boL8DsdXfwR4TvOlqSro9QG6V1_i4iL_eGQOe3-_g,5.0,Muito bom,Paulo Sérgio Bandeira Favalessa,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-30,gp:AOqpTOFPaFGXT_DFMBMpfUhxhv9Pl38urhM5_ANAAdezr_dWUWRkh-oo_UgxKF4rwmpmsdcqeJz7vJIeNJbECQ,5.0,Muito bom,Moacy Barros,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-29,gp:AOqpTOGycTCJ9fSb3Flzi-E7KWoPeWpGhoH03kkRc5XNaa7YurpjLwVNyp-OvJPjM_QLkhaVe_nnK0DCaQR46w,5.0,Funciona!,Júlio Mourão Cravo Monnerat,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-23,gp:AOqpTOFWsQohgwFGSKMuSNyLfQfPlmx7gdhCvHioZOaRyQJFuriJvPXQEaothqyyIqhontShI_U1GyGcHXyYkw,5.0,Muito bom,Tatiane Rodrigues,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-23,gp:AOqpTOH6NapWvEWIcAwij4J5qxkBLUG_Pz3gn8fT41diGO40HrhfnP4viBfnIAsxLt7U0HoR8U6I7_SX5Qs20g,5.0,Muito bom,André Rodrigues Oliveira,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-19,gp:AOqpTOGhkNewAO1JUkO19PrQmAdFuG1m8frKKCBPRnU5n6oBXCIiga7PULVeo_gjQemNcDXoGJ2PXJ_H_t7pUA,4.0,Sim otimo,Minininho dos santos Américo dos Santos,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-15,gp:AOqpTOHeJCtPqukYzk5BrnYWodk5u6_1-N1c3ba8OfPHnBBxbt-SC0_xUo2FJS3v8bBj1nTpDyQa5Bca99qpZg,5.0,Excelente,Luzinete Da Conceicao Dos Santos,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-10,gp:AOqpTOFjVXFwLBOhPoQrWqOVgSoNtwXQuWh8mFv3FiLur2Tz43_S-OjZmNyoJtf-skGAs8HTTteGggqN__e4Fw,5.0,Parabéns.,Cassio Luis do Nascimento,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-09,gp:AOqpTOF8lCoGzDdD8XtTBUcY1uSvDWpEsHRj1ONLU4gEEEBsdVmMEJt2Nq3XLmUIHDh1iulYa30hHwoY-5WBaw,5.0,Agilidade,Moacir Manhaes,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-04,gp:AOqpTOHWsPJSPeUeUcXJ9IkuMVGKxuejcpII-sZUjwrwU7m6OqeHYopC-hRryOZ8uJsjPDLQbszqihrxNzj1og,5.0,Satisfaz!,Averaldo Conceicao Lima Averaldo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-06-03,gp:AOqpTOE_bb-AGMYV1g60jseg_VyDynsk4SG1d_bb3mOeuN2JOaKloG0GU-mF4rjuvtr5FnhvOk4NN_m3NMec0w,5.0,Muito bom,edvaldo coelho,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-31,gp:AOqpTOF-ks-tY0dZRucsH3u9dfepJtlB3uN-bskdxV2txtHaXJXd6VSRFMl_fAQZ6DjxFkPIf2JbXGiPRVbeBA,5.0,Excelente,LUIZ RODRIGUES PEREIRA FILHO,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-28,gp:AOqpTOHZfjJbOfiFk9gvNoigQXoKHRNtIWWYlycYjIaRuAumLU967CMWQyAG1_ljEn9XwjMDgjsLaFiy3Cg4CQ,4.0,Excelente,ALEX ciclidio brasil,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-18,gp:AOqpTOFercsAKbGWtnw1213ScRSQ13ebzS8rRgCkU6PBvaHuj_DkR_ESZhLEf1FIrm931WEaaXceTsqacHoDtg,5.0,Muito bom,Geraldo Vilar de Oliveira,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-18,gp:AOqpTOEHnPd75VMUb9eFyCmGUhgcQ3xKs8LS9gCiBrBJa6wozY5COyuA2rxJoSH7K3XYWobgZcpV-G3Kbj50ag,1.0,Eu gostei,Alcimar Batista,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-13,gp:AOqpTOGszoSPeeKd4Ndig-wSBpvW30vn2qCnbpVBVjgrz2_bCOtGCJ6_FS_4TL9TFyvVhlBmrRjWJ_DiHksV0Q,5.0,Muito Bom,Luiz QUINTANA,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-11,gp:AOqpTOFqemlN5RGrJpfxMs7Ny-VZ62dLBrann2CPN4FzoNObNus6onoiJA7E20UgTfgV0gMgn00k07Waw4lVtg,5.0,Muito bom,Karina Serpa,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-05-07,gp:AOqpTOGbMpy6CPwAwl2bGvfdiBpQZnBiCzhRvAuAMRHKCiL2zt0UZuZNW2N7z8qjEP6E1V8iozHawk8cl7twDQ,5.0,Muito bom,AceS Aces,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,,
2020-07-05,gp:AOqpTOHv9p_9brp0iTgdTRv8n1dQhuA-lxsW2HhSALMxg-O5Sate4fI7Qu7F4yZ_lWYQAOQ0S3LVYK-XKxqtjg,5.0,Muito bom.,Josias Costa,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-07-03,gp:AOqpTOFJZd-wp-HqzHSUlYsoCompLmlgWsxHtd9hRzoHokYEl_9PiSkfhA4QgjXRaoPpQWTGyRf-0r4Vqbm2mA,1.0,Muito ruim,Julio Cesar De Araujo cordeiro,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-20,gp:AOqpTOHMlag5MtohJpiOwFMcfiqHqThRz0pmPu_58EcwH_5ydUsPIqBB7RwKWJpw3j_kkdpmYV0KkR-sJspGhw,1.0,Muito ruim,marcos antonio melo,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-19,gp:AOqpTOF01SgGeikaS0x-airBYlm0NXq3vzxc2iNOIv4bQHq1MYTRJoctUY6ZLKzjdpKzvsTABlI5GV4R_N2UiQ,1.0,Uma droga.,Eronias Marinho Valadão,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-18,gp:AOqpTOFIUIdPtNsfY3LQobGqXn1l6SPmUIQf-jlXtLY6vQHjXX_wk7mgPWd3i5F0yDKAVGOXU-XNswzWK4q8ng,2.0,Muito ruim,Almir da Silva Santos Silva,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-12,gp:AOqpTOGTtEkRYqUm-rP0UH7-vWxAOkGzGLQSBQyh6WT5Bz-mWELIanSLwbnxiYnrezhlBGSFDTyQXzpq-fRcgw,1.0,Muito ruim,CLAUDIONOR CARVALHO,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-12,gp:AOqpTOHKFlIQKp05iXlPBCChyy85KJ9239rQOlIyn32q2RSKyg32UINx2RGZk-WqhDC9WUDN84t8yCkxZtEDkA,1.0,muito ruim,Fernando martins,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-09,gp:AOqpTOH-miPdgh5DVEDWvQqMR1f83zRSilocLsxvdPrZUae5nl2LnKrZxmj2ibYeonnuP5IwwjaRxPxyuMQf6Q,5.0,acessivel.,Wellington Rodrigo Bonfim,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-06-05,gp:AOqpTOFp95Z7R6RvwKp4dGax2jpmITadBwk_W9LnK85aJyXbO_L3V3JRJa4XUCmAnecst4sFehiXj83scRGVhQ,4.0,Muito bom.,Sandro Andrade Silva,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-05-30,gp:AOqpTOGvGmccKGi4cJIbESCcT5n_IC6Npjizsl3X8x2y8hrXtUnCZmndD124GdO3sZ4lDtnsvW9oUQEYbNBO-g,3.0,Muito ruim,Terezinha Kasburgo,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-05-21,gp:AOqpTOG30FdRFFZIgs7UD3Ed_IY6cI3cb16MFPWjVwE6LgwMYSKj6-VFb-ryyLGy3rHV9-M26V6pz8cl32B-hg,5.0,Muito bom.,Edvaldo Maxymus,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-05-19,gp:AOqpTOGImCczSsjL6PPv3CQE1cd3uOfp2asiTR7qD6RJh1KgWDqdegj_-mBuMw8BD6m98bjc6qEbatoDZY7S3Q,1.0,Complicado,Sergio Sant'Ana,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10,,
2020-05-18,gp:AOqpTOG5WvsFtGQj2lSyRvNt8Lpt-xoRZ7AEp99MjzP6iN0e-ypRU1jH_VZpJZ_-_w2g2d6P1BQu1_WZwpvXwQ,1.0,Muito bom.,SMS M,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-05-05,gp:AOqpTOEXbMIYLYGzf6iH_0PSbLObryk5MiW5_jF-feMlRNzyQBVUlsyC27IgiDvWWJhnQnTwH8VJYKw9uaPKWQ,1.0,Muito ruim,costa2012 observar e debater,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,,
2020-07-01,gp:AOqpTOHfjO-dumfVVWhUpwd-ua3QSj6tvTggq8jbqJzZxzR_PtKfXDTsXYzrxrPJJhMok30_c9YKivRcNMZZrQ,1.0,Nao fuciona,Adriano Moreira,1.1.2004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,11,,
2020-06-02,gp:AOqpTOGuoxZ1SnToIlAbnJnX8vgmc_hUGwALHB9Fcigisk9AgiQlLIc9rupT-VFIw5KUUhJt88t9lU9XwD_KwA,5.0,Muito fácil,Maura Carvalhaes,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,,
2020-05-30,gp:AOqpTOEzw2IFL28yGytXBnfBLe4A7Ylh2FiSWlH865sgy47x_7TAPG0V4LOBQLaWMxwhyTY8g9852a4YPRh_Eg,5.0,Muito legal,Giselly Aparecida,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,,
2020-05-29,gp:AOqpTOGiVaHNclwrVZBLFJNT9KMICn2PRsIL7mYucpAYTUTsfj2ZIuPeDMCUbmcZ2mM60h_OAhIhdHOmoOmZBg,5.0,Otimo !!!!!,Maria Aparecida Saturnino,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,,
2020-05-20,gp:AOqpTOEfyDPdhkBJZ1RqAc9df4iMigQh0O16pNd9B7YICpsgNXYT3ZQTg6dbpFaQ0f0C6yzL-Q6EQ4-WiTCS-w,1.0,Horrível...,Tatiana Gonzaga,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,,
2020-05-13,gp:AOqpTOFBtz5tw-wJ3uacBpKxrLumsrFI7kSwSTXBFU1IYLzC08-BaOsBjFdTnrE3-eW7-_Z0BNjirEzahTsiXw,5.0,Bom demais.,Misael Custodia,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,,
2020-06-28,gp:AOqpTOHXpSIJwHUytqQgHtBAOK1uvuBoLpKIAC0xP1cEXu2QYJTXfs9xEmxdr0rv9Ca-cQ28gI2ZFIHUlnZJHw,1.0,Não funciona,Leonardo Henrique Alves de Souza,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,,
2020-06-19,gp:AOqpTOHCW3-xgKQrAofxRAos75nE6f3--UcyhPkN-a4Xdfv1KXJV78DsaAL8UPT11iIBvSSkv4Ot0cAJfon6mA,1.0,Não funciona,felipe camargo,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,,
2020-05-27,gp:AOqpTOHJ9WaeYQxkGk5DhlqIm27O_705SQCzOVjl1X9ZtK55oJvhPPC7jsb3l7OwfTsCz3d2IATgjOXUl4nKCA,1.0,Péssimo app!,Edilon Amintas,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,,
2020-05-24,gp:AOqpTOFN5nccmwfPFNz8l0Va_QbL7Ad32QV9cqDity6cQ7c5fJel0gmr3katzlv1MW0ARWRWy5HAQYdP4QM3Ew,5.0,Excelente ok,Sônia Aparecida Gonçalves Dos Reis,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12,,
2020-05-18,gp:AOqpTOH4kvU5SeixTIhI8Vtzrrj1iiqJIzNPE-jWkjAI9_p-HROGx6-ysTCjXxICJS_JQkRlW3ttC0I3G-jGXg,1.0,Não funciona,Roberto Carlos,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,,
2020-05-16,gp:AOqpTOH1acRyAOjb-NJLD0E4OJkS6s_1JKTeeYj0F_HQ4NaS-gIbJ5LtkbAm0A-W6VUVv7gY2afP7Kpffi7c1A,1.0,Não funciona,MONTE BRITA Brita,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,,
2020-05-15,gp:AOqpTOEKl7md64Qikbhn817TwqilaSdXgfQmxLs1nTNTVGjUDKbG3RfvGDkInqooyQbMFGmePW5ki6nzgl4yog,1.0,Não funciona,Luis Nt,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,12,,
2020-06-15,gp:AOqpTOHLMVV6oX5azcj150-o8pCgklInAa6n9XEwFYMYcG6Lfp_O4QH-xdSdmDZu8hsADMx1CkTZRKwuM-TgNg,5.0,Fui orientada,Joao Gabriel,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,,
2020-05-29,gp:AOqpTOEAzrZ515OBOf7CwxF4l1rgaKFfJl5Z8h_o53mVrWGT_Kd6hR-XCD_hheKZgygVWqjTOfbnsLvn6GxiMg,1.0,Decepcionante,Rogerio Pesci,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,,
2020-05-08,gp:AOqpTOGSpcvyGJOVX57EVrApGKiHkModFJ106CeSDPk_Az8TQ7hKkYBZkPYy4g61o_bdA_XBQhbr3FQaZEtZsg,5.0,Sem profissão,Maria Luiza,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13,,
2020-06-22,gp:AOqpTOGwTRExq_4gsf8NrgK3eBawmJk8pKKteF-nqOq_cKixJTaoZzyLovQ7DlPOyI7IFY5Z_mfyk4jf4hwrhA,1.0,Ruim... pronto,Edemir Feliciano Garcia,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,,
2020-05-19,gp:AOqpTOGLjT1HNMoU2sLOWFzxnjQcGbMUzkDYuUMeHfxtM6zCzNV79pGB643lGa6_GNmaUamNY_J0idhNT7cHKw,5.0,Muito obrigado,Pablo Ferreira de souza,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,,
2020-07-05,gp:AOqpTOH4Ue6EFrIkKcEbOms4rBZttYWaMQNi2hfHfe6uekt4jBnQpLnH7TApktbuWq8m0GuyKZ5QJiljgK0Qaw,5.0,Realmente ótimo,José Carlos Luiz Francisco,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-06-25,gp:AOqpTOH4BWOmTqrXhtQquVP_pFnt27OFYJ2Z4U3SwgvnV5Zlk3MUdCBQjqGDlr-JT5ScXQrbG28b6OlBOLGJpg,4.0,Bom pra navegar,Jadir Miranda Godinho,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-06-17,gp:AOqpTOFw3ReQ676vOMyjA-ih_pxBX-SeEZA5zTRQgSRdTuwbrRJXjyCEA6T6HS5ZtsjIIn6DXb9vU_4MhAE29A,1.0,Péssimo só isso,Fátima Rodrigues,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-06-08,gp:AOqpTOHH7l1--SmljBK5jJqwffCywl5Tb59hPXwa8sO34qC-yYsr7D4kZo37AnO5faGLmlpa1zXNQzPlj9xfSw,2.0,Vó testar agora,Geremias Evangelista dos santos,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-06-07,gp:AOqpTOEp8jG3Iamga_823Aljmlro4AcMfNPV4s0Hru2snH_1Fb2LNGdcZ26SIdcZ6JVV2gLLfQjQPkH010LTGw,1.0,Péssimo péssimo,Katlem Correia,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-05-30,gp:AOqpTOErIyJCiXvRJsjD-3Hb8uChMEhv5fDakKXyhPoOLT0rFhF-ITL9Uram2V7N9AquSZ_4UlNZd_YG4KVHnQ,5.0,Serviços gerais,Neuza Aparecida,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-05-26,gp:AOqpTOFvw_sdtD2rr4iKe-wTnf4V1pL2Xp5l4nueFA2nwErdHvQLQcb_nhQnBQAj63GLvGAdG6pKOIe4byopJg,5.0,Muito bom Ótimo,heliomar lima,1.1.2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-05-18,gp:AOqpTOHQfsldJylKr6wsG52gAaSZJ0QJOM-ocg9By6OfsWUAHZIm6Y1zXh76tdnqbmDI5rVshTNmQ_7DUwGFag,1.0,VCS SÃO UM LIXO,DENISE VIDA,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-05-14,gp:AOqpTOG_LHVsPdYG8uEbd7rv_DgNUlwwuKCvH2VkejnEPsphVgOZ98zd6TQBG0rWFhz6NvW8EwFFlaFZY4ZMxA,1.0,Fraude completa,Filipe Reis,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,,
2020-05-12,gp:AOqpTOFd-QQRhDZ4V6rb7bQfXgVWTU1Pa3U9DnTuhD-PHvaYa36PSdJ2hzGOTMyt4voMHJIt2JAR6czgEP4K-A,1.0,Não tira a foto,Luiz Carlos Alvares,1.0.0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,15,,
2020-06-07,gp:AOqpTOFrWA_kYRQRuvt6eWTZZfSP6_ZrSIQn0LhAn5xkpLyV08UlUYndI-Gk7bAiuzPXzr-GUIA2V_hu0p6nXA,2.0,Difícil de usar!,ADRIANA BARBOSA,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,,
2020-06-04,gp:AOqpTOHSHxDhTTXyXRNuxtL5eRmmhj-lihHAoreGnlWANWDsvzAc0Ao2jhtrJgwmSK7Ti_z8k2iBg0tz_8EzQQ,1.0,App nao funciona,Josi Veiga Veiga,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,,
2020-05-22,gp:AOqpTOGtG3C2MTWMF2dHInVSnCvwm6l4um9ECxMUidBU2Eui6MzVUzYOwBdaJ7EFGHuf3p4JY2nrYlEEU_CTdQ,1.0,Péssimo não pega,Didio PAULISTA2018,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,16,,
2020-05-14,gp:AOqpTOH4dp2UdMFXlN8yMdXHe6Oqr6WEw8IAhl5i-8HwQZq_QXmru_vjulhOjlmh3zNWWkKl-FY6QXJUjig7pg,4.0,App Fake cuidado,Ana Carolina,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,,
2020-05-03,gp:AOqpTOFPMovvJE6Mb6hA79axGLyN2xN82SrWz3pf7qGW731Pe7qTg1YCnOWYpUgXLe_rtQba-Q5JeqeyY_ERLQ,5.0,Muito bem bolado,Paulo Barberini,1.0.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16,,
2020-07-01,gp:AOqpTOGMQHFIB-6dd2NRUILH9tNSfkAAyiVfkKaSTO6gXZFAQGBC9PWh8W7xSv5OM9ppWI_J_0nHs1h1yEPwLA,2.0,Uma droga este app,Jose Ribeiro,1.1.2004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,,
2020-06-25,gp:AOqpTOGlOdicF5UGf3e3Lu0UfUINy4E9X3vdbqzD-iDETFEQgWMKdJtGjhlkabvzln-Dh1KVgrDJbm0WkAoa9w,1.0,Esse app é um lixo,fernando pacheco,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,,
2020-06-22,gp:AOqpTOFDYT4UVf2Xa6atLV7Io3Z-PBuEboJHdeEyR9gBiGR3FJqTE01b_yNaMqpbLu0rWRKojanjc2fw2fE0EA,1.0,Péssimo só da erro,MASSOTERAPIA NO MUNDO,1.1.2002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,18,,
2020-06-21,gp:AOqpTOFQAe-YtCqNMW6UvdhLlAFB_PLe97UPZHqxX6sxlkYh_EoyJdnwyrfmrZ7bdsGvElJlHFTPe-QEiMxbbw,4.0,Bom muito especial,Sidney Siqueira,1.1.2002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,,
2020-06-03,gp:AOqpTOHKSxOCFLSpMN341Oh16lEQ1f5bvTLAZDSvqO0VVxGmgCwA18tBl__n37o5WWrAjr3VQnG4zQpz4YtH8Q,1.0,Poderia ser melhor,Alex Ferreira primo,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,,
2020-05-10,gp:AOqpTOH0exnHyo4qhsT18uC4LNWV9JGDdLKtOExd3yG0G4HoA2VU-wZA7Kt98X53Cxnlgr4AYvz3l-r_4pj4Fw,1.0,Não consigo entrar,Rene Santos Lima,1.0.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,18,,
